Año,Trimestre,Provincia,0-10 Mbps,+10-25 Mbps,+25-50 Mbps,+50-100 Mbps,+100-250 Mbps,+250-500 Mbps,+500-1000 Mbps,+1000-5000 Mbps,+5000 Mbps,Otras_Velocidades,Mbps (Media de bajada),Accesos por cada 100 hab,Accesos por cada 100 hogares,ADSL,Cablemodem,Fibra óptica,Wireless,Otras_Tecnologias,Total_Tecnologias
2022,4,Formosa,35178.0,6732.0,1286.0,7835.0,0.0,10093.0,18.0,0.0,0.0,698.0,72.03,10.03,39.41,13735.0,17068.0,13118.0,17692.0,227.0,61840.0
2022,4,Jujuy,34543.0,36459.0,35885.0,7387.0,3.0,3733.0,208.0,0.0,0.0,0.0,39.32,14.95,58.46,17880.0,52390.0,42626.0,4067.0,1255.0,118218.0
2022,4,La Pampa,64707.0,9172.0,21024.0,2929.0,3.0,301.0,0.0,0.0,0.0,16028.0,19.1,31.23,94.8,7785.0,60566.0,24552.0,19995.0,1266.0,114164.0
2022,4,La Rioja,6154.0,24955.0,39845.0,8700.0,137.0,6469.0,2.0,0.0,0.0,0.0,61.0,21.26,79.86,6120.0,54387.0,19328.0,6395.0,32.0,86262.0
2022,4,Mendoza,58953.0,44616.0,143191.0,20096.0,15.0,4085.0,4.0,0.0,0.0,21144.0,38.76,14.33,51.36,37655.0,77814.0,147080.0,27607.0,1948.0,292104.0
2022,4,Misiones,60556.0,12199.0,30285.0,41171.0,4646.0,28765.0,57.0,0.0,0.0,8590.0,91.24,14.39,52.85,33204.0,87202.0,46885.0,11075.0,7903.0,186269.0
2022,4,Neuquén,53936.0,13067.0,28840.0,30181.0,242.0,31584.0,80.0,0.0,0.0,2250.0,95.37,23.41,78.67,28609.0,72679.0,31567.0,23815.0,3510.0,160180.0
2022,4,Río Negro,47176.0,27573.0,10826.0,27450.0,757.0,18441.0,225.0,0.0,0.0,29644.0,75.31,21.04,68.42,34043.0,48401.0,43958.0,16277.0,19413.0,162092.0
2022,4,Salta,103946.0,5047.0,28359.0,31271.0,455.0,29921.0,114.0,0.0,0.0,6747.0,75.93,14.04,57.96,36939.0,97023.0,53470.0,11884.0,6544.0,205860.0
2022,4,San Juan,43367.0,27999.0,20203.0,402.0,0.0,15.0,0.0,0.0,0.0,11840.0,16.39,12.96,50.88,38570.0,22913.0,12491.0,21912.0,7940.0,103826.0
2022,4,San Luis,37153.0,92357.0,640.0,149.0,0.0,20.0,1548.0,0.0,0.0,3353.0,30.67,25.83,90.27,6283.0,43460.0,3409.0,81557.0,511.0,135220.0
2022,4,Santa Cruz,29986.0,11377.0,7416.0,376.0,0.0,0.0,0.0,0.0,0.0,1048.0,14.33,12.95,43.53,9702.0,23876.0,12217.0,3746.0,662.0,50203.0
2022,4,Santa Fe,320029.0,82171.0,144051.0,154146.0,12699.0,155998.0,257.0,0.0,0.0,18340.0,90.3,24.65,78.4,163621.0,412157.0,248558.0,44113.0,19242.0,887691.0
2022,4,Santiago Del Estero,85764.0,17753.0,1614.0,5521.0,0.0,7843.0,10.0,0.0,0.0,989.0,34.4,11.92,48.05,13577.0,80955.0,15117.0,6911.0,2934.0,119494.0
2022,4,Tierra Del Fuego,26207.0,24706.0,1615.0,175.0,33.0,259.0,0.0,1.0,0.0,2264.0,13.48,30.07,101.44,12754.0,41293.0,405.0,157.0,651.0,55260.0
2022,4,Tucumán,67022.0,26623.0,60568.0,54845.0,4.0,39212.0,30.0,0.0,0.0,15118.0,88.33,15.12,61.04,69441.0,20668.0,168717.0,4069.0,527.0,263422.0
2022,3,Buenos Aires,502922.0,284608.0,1296268.0,959048.0,495437.0,1210922.0,170080.0,0.0,0.0,125147.0,70.19,26.37,78.11,339648.0,2748325.0,1436433.0,126846.0,70416.0,4721668.0
2022,3,Capital Federal,87102.0,37803.0,125198.0,394021.0,151870.0,639913.0,68779.0,0.0,0.0,0.0,101.05,50.22,122.28,140791.0,1240125.0,129218.0,5758.0,31787.0,1547679.0
2022,3,Catamarca,6543.0,5165.0,36072.0,17716.0,42.0,8471.0,854.0,0.0,0.0,70.0,60.99,16.62,65.33,10010.0,10495.0,46224.0,1329.0,2235.0,70293.0
2022,3,Chaco,23852.0,8968.0,35430.0,55941.0,1925.0,24782.0,829.0,0.0,0.0,3816.0,53.21,11.72,43.86,27164.0,61800.0,44645.0,8178.0,2359.0,144146.0
2022,3,Chubut,76907.0,36631.0,39046.0,1257.0,1.0,161.0,31.0,0.0,0.0,16640.0,15.57,25.86,84.38,45377.0,72212.0,9574.0,29784.0,8831.0,165778.0
2022,3,Córdoba,206324.0,70047.0,250987.0,302237.0,12423.0,217107.0,8260.0,0.0,1.0,14710.0,56.32,27.04,88.31,163770.0,465461.0,338570.0,61070.0,9797.0,1038668.0
2022,3,Corrientes,37924.0,9101.0,35132.0,37081.0,4507.0,27640.0,267.0,0.0,0.0,6242.0,45.07,12.69,48.21,36508.0,77140.0,18619.0,7256.0,5323.0,144846.0
2022,3,Entre Ríos,90418.0,16985.0,46588.0,69813.0,2978.0,55087.0,708.0,0.0,0.0,13975.0,42.49,19.04,63.67,60345.0,132952.0,36971.0,26098.0,12593.0,268959.0
2022,3,Formosa,33300.0,4185.0,1645.0,11492.0,0.0,11685.0,109.0,0.0,0.0,302.0,30.35,11.14,43.76,14470.0,25880.0,11041.0,16935.0,212.0,68538.0
2022,3,Jujuy,27573.0,28556.0,45375.0,9396.0,1.0,4662.0,518.0,0.0,0.0,1970.0,32.43,15.06,58.91,19257.0,52978.0,40172.0,4033.0,2383.0,118823.0
2022,3,La Pampa,63852.0,16764.0,30171.0,7900.0,1298.0,603.0,8.0,0.0,0.0,1599.0,18.1,31.82,96.59,7796.0,60078.0,23551.0,20216.0,4451.0,116092.0
2022,3,La Rioja,3327.0,24979.0,41437.0,11474.0,137.0,6405.0,23.0,0.0,0.0,0.0,44.3,21.47,80.66,6842.0,53899.0,19697.0,6395.0,31.0,86864.0
2022,3,Mendoza,59842.0,30830.0,164518.0,28347.0,448.0,11626.0,1420.0,0.0,0.0,5566.0,34.16,14.24,51.03,37659.0,78858.0,142615.0,27625.0,2766.0,289523.0
2022,3,Misiones,56475.0,9820.0,41281.0,51214.0,6727.0,26532.0,1981.0,0.0,0.0,8526.0,49.3,14.11,51.82,35513.0,88902.0,39046.0,11074.0,7622.0,182157.0
2022,3,Neuquén,49997.0,10750.0,22966.0,30688.0,5.0,29203.0,469.0,0.0,0.0,20168.0,47.81,23.92,80.37,29352.0,75815.0,29396.0,27482.0,1116.0,163161.0
2022,3,Río Negro,44288.0,24809.0,33100.0,32969.0,632.0,18600.0,378.0,0.0,0.0,15576.0,34.13,20.91,67.98,35552.0,48260.0,41017.0,16760.0,18969.0,160558.0
2022,3,Salta,92922.0,3193.0,29347.0,38917.0,557.0,29997.0,1281.0,0.0,0.0,6646.0,41.33,13.99,57.76,40006.0,96984.0,50254.0,10082.0,7215.0,204541.0
2022,3,San Juan,37120.0,12563.0,29086.0,3255.0,0.0,1796.0,91.0,0.0,0.0,22755.0,15.84,12.94,50.8,38570.0,22723.0,12328.0,21860.0,7918.0,103399.0
2022,3,San Luis,35760.0,79674.0,7794.0,1983.0,0.0,769.0,24140.0,0.0,0.0,5968.0,19.33,23.39,81.74,6860.0,29363.0,248.0,70614.0,14985.0,122070.0
2022,3,Santa Cruz,17818.0,8667.0,14444.0,4503.0,689.0,284.0,0.0,0.0,0.0,33803.0,12.6,12.85,43.19,10170.0,24047.0,10815.0,3896.0,582.0,49510.0
2022,3,Santa Fe,236209.0,71117.0,201734.0,216238.0,13551.0,157632.0,5927.0,2.0,9.0,16168.0,45.15,24.7,78.55,183740.0,426255.0,215189.0,43079.0,19547.0,887810.0
2022,3,Santiago Del Estero,66953.0,24299.0,12520.0,10230.0,0.0,9206.0,237.0,0.0,0.0,917.0,17.69,11.91,47.98,15385.0,80937.0,13170.0,6618.0,2922.0,119032.0
2022,3,Tierra Del Fuego,20699.0,27810.0,4724.0,496.0,33.0,671.0,0.0,1.0,0.0,7121.0,11.01,29.5,99.51,12754.0,39963.0,403.0,125.0,651.0,53896.0
2022,3,Tucumán,37111.0,23861.0,81424.0,75389.0,4.0,44511.0,1807.0,0.0,0.0,488.0,53.36,15.14,61.14,77738.0,18518.0,162345.0,3997.0,519.0,263117.0
2022,2,Buenos Aires,661754.0,347930.0,1776123.0,1501057.0,126472.0,173546.0,14452.0,0.0,0.0,65849.0,65.5,26.12927127832741,77.58,350652.0,2719613.0,1399043.0,126847.0,71028.0,4667183.0
2022,2,Capital Federal,114967.0,81051.0,466073.0,587349.0,51212.0,118681.0,11831.0,0.0,0.0,105607.0,93.97,49.873561256261084,121.31,145491.0,1232226.0,121506.0,5757.0,31791.0,1536771.0
2022,2,Catamarca,10317.0,9628.0,28370.0,14685.0,42.0,1759.0,0.0,0.0,0.0,2207.0,56.56,15.871790195247085,62.4,11928.0,9430.0,42087.0,1329.0,2234.0,67008.0
2022,2,Chaco,39220.0,9934.0,60519.0,26030.0,0.0,4113.0,40.0,0.0,0.0,3708.0,50.61,11.70254390369554,43.79,29552.0,61284.0,42194.0,8178.0,2356.0,143564.0
2022,2,Chubut,78574.0,40215.0,23646.0,323.0,1.0,25.0,0.0,0.0,0.0,20021.0,14.91,25.499919336270644,83.19,45377.0,69242.0,9574.0,29784.0,8828.0,162805.0
2022,2,Córdoba,293041.0,95496.0,366599.0,225573.0,530.0,31321.0,449.0,0.0,0.0,13426.0,53.51,26.781590841133493,87.48,179181.0,467595.0,308895.0,61107.0,9657.0,1026435.0
2022,2,Corrientes,53099.0,9236.0,49343.0,22570.0,0.0,3589.0,53.0,0.0,0.0,7107.0,43.31,12.732146965383649,48.35,38468.0,75769.0,18181.0,7256.0,5323.0,144997.0
2022,2,Entre Ríos,102957.0,21890.0,85216.0,37479.0,1.0,4973.0,77.0,0.0,0.0,16759.0,40.03,19.10468595065942,63.9,63794.0,131029.0,35839.0,26098.0,12592.0,269352.0
2022,2,Formosa,44044.0,6647.0,7882.0,7608.0,0.0,1094.0,16.0,0.0,0.0,590.0,28.47,11.049814591140093,43.42,15397.0,25487.0,9875.0,16910.0,212.0,67881.0
2022,2,Jujuy,37135.0,38147.0,29419.0,7309.0,1.0,644.0,206.0,0.0,0.0,2453.0,29.39,14.656913524540677,57.32,20303.0,54495.0,34184.0,3955.0,2377.0,115314.0
2022,2,La Pampa,74343.0,11872.0,20105.0,2132.0,39.0,24.0,0.0,0.0,0.0,3012.0,16.07,30.632721559665786,92.98,7796.0,59273.0,22994.0,20200.0,1264.0,111527.0
2022,2,La Rioja,7815.0,24785.0,41402.0,11417.0,137.0,473.0,1.0,0.0,0.0,0.0,43.28,21.331409216914373,80.14,7759.0,52656.0,19189.0,6395.0,31.0,86030.0
2022,2,Mendoza,70575.0,76273.0,111837.0,14992.0,16.0,1927.0,2.0,0.0,0.0,3940.0,29.72,13.782233784570575,49.39,37663.0,77504.0,135504.0,26964.0,1927.0,279562.0
2022,2,Misiones,62825.0,13753.0,58180.0,28155.0,3852.0,3648.0,50.0,0.0,0.0,8350.0,46.23,13.89002818196789,51.0,37208.0,89260.0,33649.0,11074.0,7622.0,178813.0
2022,2,Neuquén,55025.0,10777.0,48003.0,24172.0,196.0,5016.0,62.0,0.0,0.0,18717.0,46.53,23.81745752817118,80.02,29749.0,74905.0,28824.0,27371.0,1119.0,161968.0
2022,2,Río Negro,52640.0,29983.0,35762.0,14702.0,155.0,2078.0,174.0,0.0,0.0,24270.0,33.26,20.867543527383393,67.85,36050.0,47040.0,40946.0,16760.0,18968.0,159764.0
2022,2,Salta,108037.0,7042.0,48928.0,28182.0,0.0,4472.0,22.0,0.0,0.0,6494.0,38.77,13.936010557448652,57.54,42665.0,96178.0,47076.0,10068.0,7190.0,203177.0
2022,2,San Juan,43712.0,28061.0,16605.0,399.0,0.0,13.0,0.0,0.0,0.0,11617.0,14.44,12.597912455631214,49.46,38570.0,19734.0,12328.0,21859.0,7916.0,100407.0
2022,2,San Luis,28423.0,78490.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,14815.0,19.32,23.396972678771853,81.76,6860.0,29034.0,248.0,70614.0,14985.0,121741.0
2022,2,Santa Cruz,30610.0,14025.0,3652.0,254.0,0.0,0.0,0.0,0.0,0.0,644.0,11.81,12.83962283852644,43.15,10170.0,23725.0,10815.0,3896.0,579.0,49185.0
2022,2,Santa Fe,355140.0,97995.0,246120.0,142816.0,967.0,18040.0,197.0,0.0,0.0,17584.0,42.01,24.495906799164608,77.9,198492.0,428233.0,189503.0,43081.0,19550.0,878859.0
2022,2,Santiago Del Estero,91091.0,15071.0,4701.0,5882.0,0.0,503.0,4.0,0.0,0.0,792.0,16.34,11.836737968128928,47.7,16561.0,80338.0,11605.0,6618.0,2922.0,118044.0
2022,2,Tierra Del Fuego,27733.0,21587.0,973.0,92.0,33.0,0.0,0.0,1.0,0.0,3351.0,10.97,29.60495526496903,99.86,12754.0,39837.0,403.0,125.0,651.0,53770.0
2022,2,Tucumán,80208.0,27240.0,83127.0,58053.0,4.0,5599.0,15.0,0.0,0.0,281.0,50.09,14.6914572899128,59.31,85893.0,15327.0,148823.0,3997.0,487.0,254527.0
2022,1,Buenos Aires,696785.0,404867.0,1738626.0,1417587.0,106414.0,152614.0,12251.0,0.0,0.0,26280.0,62.51,25.563030152028354,76.07814661157262,392045.0,2728865.0,1242121.0,125521.0,66872.0,4555424.0
2022,1,Capital Federal,123410.0,94699.0,480582.0,559483.0,45449.0,102854.0,9347.0,0.0,0.0,1717.0,88.22,46.01434762144353,111.79786269174652,102290.0,1217225.0,62308.0,5784.0,29934.0,1417541.0
2022,1,Catamarca,11922.0,11574.0,22837.0,12464.0,42.0,1332.0,0.0,0.0,0.0,2207.0,51.22,14.805619574995312,58.20635083561171,14181.0,15517.0,29118.0,1328.0,2234.0,62378.0
2022,1,Chaco,39683.0,22751.0,47276.0,23289.0,0.0,3540.0,0.0,0.0,0.0,7580.0,45.84,11.775342040436145,44.05948009941883,32391.0,64546.0,36662.0,8164.0,2356.0,144119.0
2022,1,Chubut,95015.0,38404.0,22294.0,282.0,1.0,25.0,0.0,0.0,0.0,15607.0,13.4,26.988759663104396,88.05274093835774,44133.0,66667.0,9184.0,30592.0,21052.0,171628.0
2022,1,Córdoba,304813.0,102654.0,355163.0,201536.0,560.0,25948.0,25.0,0.0,0.0,13104.0,49.89,26.255262218351167,85.75745356313551,195610.0,501799.0,235838.0,60843.0,9713.0,1003803.0
2022,1,Corrientes,54324.0,28339.0,29501.0,20220.0,0.0,3100.0,0.0,0.0,0.0,7094.0,38.11,12.545281287312793,47.644635141502334,40462.0,79093.0,10875.0,6774.0,5374.0,142578.0
2022,1,Entre Ríos,105547.0,46324.0,61813.0,33351.0,1.0,4140.0,0.0,0.0,0.0,16750.0,35.59,19.04540527092108,63.70090347123158,67159.0,138986.0,23091.0,26098.0,12592.0,267926.0
2022,1,Formosa,31603.0,7009.0,7605.0,6829.0,0.0,914.0,0.0,0.0,0.0,588.0,30.28,8.896427435598431,34.955686995751336,16397.0,15927.0,5146.0,16876.0,202.0,54548.0
2022,1,Jujuy,40281.0,38282.0,28055.0,6746.0,1.0,502.0,200.0,0.0,0.0,2442.0,27.69,14.847641828629394,58.06462866426784,21307.0,60616.0,25949.0,4662.0,3975.0,116509.0
2022,1,La Pampa,75205.0,12165.0,17854.0,1628.0,36.0,11.0,0.0,0.0,0.0,2833.0,14.84,30.200415031402574,91.66332531408715,8003.0,58978.0,21739.0,19903.0,1109.0,109732.0
2022,1,La Rioja,9064.0,24754.0,40000.0,9990.0,137.0,358.0,0.0,0.0,0.0,0.0,41.37,20.96917417226944,78.77459866564503,9103.0,59228.0,9546.0,6395.0,31.0,84303.0
2022,1,Mendoza,81106.0,88225.0,87020.0,13982.0,13.0,1550.0,2.0,0.0,0.0,3287.0,26.2,13.5994765497552,48.73524093558345,49464.0,74145.0,123228.0,26969.0,1379.0,275185.0
2022,1,Misiones,61840.0,28187.0,41812.0,24521.0,3852.0,2947.0,0.0,0.0,0.0,8349.0,41.87,13.357539336702546,49.04334199772953,39147.0,91752.0,25178.0,7807.0,7624.0,171508.0
2022,1,Neuquén,56739.0,13319.0,45293.0,22046.0,52.0,4345.0,0.0,0.0,0.0,7885.0,43.05,22.07746042609429,74.17305509992715,28443.0,73200.0,24193.0,23098.0,745.0,149679.0
2022,1,Río Negro,55923.0,30108.0,33382.0,13310.0,156.0,1693.0,150.0,0.0,0.0,22652.0,31.09,20.61822984084394,67.03640754987029,38662.0,45366.0,38037.0,16815.0,18494.0,157374.0
2022,1,Salta,105661.0,8272.0,48276.0,25214.0,0.0,3603.0,0.0,0.0,0.0,6489.0,36.71,13.588166053353753,56.10759340849759,44714.0,98667.0,40994.0,5950.0,7190.0,197515.0
2022,1,San Juan,46565.0,26915.0,11821.0,399.0,0.0,13.0,0.0,0.0,0.0,2465.0,11.99,11.092116468606637,43.54598160933163,34038.0,14449.0,11294.0,20723.0,7674.0,88178.0
2022,1,San Luis,12828.0,78414.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,28589.0,20.95,23.101656231687382,80.72423060601774,7987.0,11296.0,31.0,71809.0,28721.0,119844.0
2022,1,Santa Cruz,31161.0,14592.0,2650.0,214.0,0.0,0.0,0.0,0.0,0.0,485.0,10.89,12.894297328809571,43.33842311053054,10537.0,23420.0,10766.0,3974.0,405.0,49102.0
2022,1,Santa Fe,365060.0,112076.0,231498.0,127889.0,968.0,14543.0,1.0,0.0,0.0,18444.0,38.89,24.307396998934415,77.30458474758402,213486.0,444609.0,146552.0,45261.0,20571.0,870479.0
2022,1,Santiago Del Estero,92969.0,13996.0,3984.0,4372.0,0.0,348.0,0.0,0.0,0.0,792.0,14.5,11.706882132029497,47.17273839324049,18118.0,87979.0,1093.0,6349.0,2922.0,116461.0
2022,1,Tierra Del Fuego,29407.0,19714.0,962.0,77.0,29.0,0.0,0.0,1.0,0.0,2421.0,10.73,29.13865104068589,98.29055038672794,13031.0,38700.0,416.0,124.0,340.0,52611.0
2022,1,Tucumán,85240.0,24776.0,78035.0,52958.0,4.0,4296.0,2.0,0.0,0.0,273.0,47.24,14.215533334298076,57.39003227231194,92532.0,62396.0,86174.0,3995.0,487.0,245584.0
2021,4,Buenos Aires,733089.0,449254.0,1710601.0,1354920.0,92876.0,133645.0,11814.0,0.0,0.0,22958.0,60.2091238315554,25.36251411440295,75.66410602338475,426325.0,2706506.0,1176024.0,126887.0,73415.0,4509157.0
2021,4,Capital Federal,131290.0,122968.0,491830.0,528313.0,41498.0,87820.0,8399.0,1.0,0.0,0.0,82.94995496542248,45.848510714562856,111.27002612891737,111360.0,1205128.0,60005.0,5679.0,29947.0,1412119.0
2021,4,Catamarca,13964.0,12266.0,18613.0,11025.0,42.0,947.0,0.0,0.0,0.0,2233.0,46.380057758939095,14.054223759225387,55.2526999859741,16385.0,13858.0,25100.0,1512.0,2235.0,59090.0
2021,4,Chaco,42096.0,24238.0,46805.0,20157.0,0.0,2864.0,0.0,0.0,0.0,7585.0,42.342637514688604,11.772399458164147,44.04856389025934,35548.0,63145.0,34688.0,8005.0,2359.0,143745.0
2021,4,Chubut,104686.0,36720.0,2983.0,155.0,1.0,0.0,0.0,0.0,0.0,15763.0,9.082660638555467,25.309325144656967,82.57340063871433,46361.0,57412.0,9655.0,28041.0,18839.0,160308.0
2021,4,Córdoba,318019.0,110889.0,350637.0,172906.0,553.0,21135.0,24.0,0.0,0.0,12607.0,46.36090745799214,25.873153715537683,84.50941853046088,212011.0,487489.0,217214.0,61277.0,8779.0,986770.0
2021,4,Corrientes,55910.0,25037.0,27846.0,17519.0,0.0,2518.0,0.0,0.0,0.0,7082.0,35.772659194287044,11.983198552620907,45.51016102946347,42523.0,71183.0,10138.0,6778.0,5290.0,135912.0
2021,4,Entre Ríos,108810.0,45688.0,61826.0,28756.0,1.0,3382.0,0.0,0.0,0.0,16583.0,33.31712584167462,18.88227767661483,63.155361436165784,70459.0,133387.0,23452.0,25022.0,12726.0,265046.0
2021,4,Formosa,29975.0,7628.0,7467.0,5897.0,0.0,729.0,0.0,0.0,0.0,1967.0,28.75764894769421,8.768865242200624,34.4545746388443,17211.0,15111.0,5151.0,16018.0,172.0,53663.0
2021,4,Jujuy,39472.0,38491.0,26715.0,6280.0,1.0,432.0,200.0,0.0,0.0,2324.0,27.144343038417077,14.555241944242491,56.921070514870486,22330.0,60511.0,24156.0,2927.0,3991.0,113915.0
2021,4,La Pampa,74716.0,12412.0,15633.0,1182.0,26.0,11.0,0.0,0.0,0.0,3027.0,13.853882842854395,29.509892061530994,89.56734270241313,8175.0,58000.0,20192.0,19286.0,1354.0,107007.0
2021,4,La Rioja,10474.0,24715.0,38655.0,8849.0,137.0,298.0,0.0,0.0,0.0,0.0,39.69594513667998,20.742382050283958,77.9234900964576,10387.0,56651.0,9446.0,6613.0,31.0,83128.0
2021,4,Mendoza,98355.0,87599.0,70664.0,9338.0,14.0,1248.0,2.0,1.0,0.0,366.0,22.23158340100516,13.25625900699059,47.505317090317746,59842.0,71553.0,109667.0,24666.0,1859.0,267587.0
2021,4,Misiones,65526.0,28521.0,41004.0,21640.0,3850.0,2255.0,1.0,0.0,0.0,8335.0,38.903349250907574,13.363319043268442,49.06462073058497,41778.0,92068.0,22035.0,7649.0,7602.0,171132.0
2021,4,Neuquén,56657.0,13658.0,46726.0,19282.0,45.0,3331.0,0.0,0.0,0.0,7767.0,40.092530111167584,21.817563119077384,73.30016254020012,29175.0,72761.0,23253.0,21531.0,746.0,147466.0
2021,4,Río Negro,59581.0,35065.0,23866.0,11371.0,113.0,1112.0,0.0,0.0,0.0,22645.0,27.20317045489215,20.205613568445425,65.69489961160652,42037.0,44495.0,32212.0,16558.0,18451.0,153753.0
2021,4,Salta,110131.0,9898.0,47644.0,22340.0,0.0,2917.0,0.0,0.0,0.0,6475.0,33.940639744985226,13.759337691497715,56.81442605762217,46972.0,99808.0,39555.0,5882.0,7188.0,199405.0
2021,4,San Juan,41347.0,24327.0,9742.0,107.0,0.0,0.0,0.0,0.0,0.0,4435.0,11.052749308157779,10.084133235970333,39.588851864871685,35868.0,13102.0,11072.0,11423.0,8493.0,79958.0
2021,4,San Luis,13152.0,76470.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,29218.0,20.90972444801464,22.97895624197615,80.29578283135379,8472.0,11064.0,30.0,70560.0,28723.0,118849.0
2021,4,Santa Cruz,32295.0,14688.0,896.0,116.0,0.0,0.0,0.0,0.0,0.0,491.0,8.990650984477549,12.808821353847454,43.05121466117346,10790.0,22902.0,10031.0,4346.0,417.0,48486.0
2021,4,Santa Fe,377610.0,118888.0,226473.0,112906.0,859.0,10927.0,1.0,0.0,0.0,18777.0,36.024023837275145,24.23965799751964,77.08920179439227,233427.0,444373.0,128856.0,43556.0,16229.0,866441.0
2021,4,Santiago Del Estero,94526.0,12643.0,3789.0,3790.0,0.0,320.0,0.0,0.0,0.0,793.0,13.84088684951507,11.675440470480114,47.0459491943867,19032.0,86563.0,1088.0,6256.0,2922.0,115861.0
2021,4,Tierra Del Fuego,30450.0,18227.0,995.0,80.0,24.0,0.0,0.0,1.0,0.0,2580.0,10.696704944050465,29.171007839182543,98.40061644865433,13317.0,38148.0,426.0,124.0,342.0,52357.0
2021,4,Tucumán,86193.0,24833.0,77051.0,46538.0,1.0,3783.0,0.0,0.0,0.0,240.0,45.14812243339947,13.852880446424063,55.92599102424391,97830.0,59022.0,78790.0,2511.0,486.0,238639.0
2021,3,Buenos Aires,1425435.0,302987.0,1025399.0,1280112.0,72726.0,123655.0,10452.0,1104.0,11.0,9728.0,56.25755092469591,23.96989190399953,71.68218940101933,585729.0,2595485.0,885613.0,120228.0,64554.0,4251609.0
2021,3,Capital Federal,224889.0,102701.0,463363.0,499083.0,34929.0,81171.0,7268.0,1.0,0.0,0.0,77.71207106907312,45.90038346526859,111.27105514250894,142902.0,1192107.0,42966.0,6059.0,29371.0,1413405.0
2021,3,Catamarca,15254.0,11505.0,16749.0,9770.0,42.0,726.0,0.0,2.0,0.0,2206.0,43.43333599763174,13.407472376612356,52.709793486001274,18413.0,11709.0,22331.0,1568.0,2233.0,56254.0
2021,3,Chaco,43944.0,26319.0,43689.0,15557.0,0.0,2386.0,0.0,0.0,18.0,7958.0,39.113135809207584,11.48213456009956,42.96241007967663,38258.0,63659.0,27583.0,8018.0,2353.0,139871.0
2021,3,Chubut,115658.0,23623.0,1726.0,151.0,1.0,0.0,0.0,0.0,0.0,14907.0,8.176860363136605,24.738375502880167,80.70973847657562,49269.0,55794.0,8946.0,23376.0,18681.0,156066.0
2021,3,Córdoba,348825.0,107389.0,321114.0,142895.0,565.0,16707.0,34.0,3.0,0.0,9256.0,41.92778724566202,24.885957628675673,81.2845665540848,229275.0,477223.0,167495.0,57617.0,15178.0,946788.0
2021,3,Corrientes,58819.0,27184.0,26962.0,13630.0,0.0,2170.0,0.0,1.0,0.0,5053.0,32.16890082785829,11.8228555121759,44.90088312664412,44805.0,69403.0,7542.0,6766.0,5303.0,133819.0
2021,3,Entre Ríos,124261.0,44205.0,52874.0,23449.0,1.0,2821.0,6.0,3.0,0.0,12755.0,29.60123187949277,18.590565595869126,62.17940145385769,74443.0,128752.0,20485.0,23500.0,13195.0,260375.0
2021,3,Formosa,30301.0,7836.0,7333.0,5109.0,0.0,599.0,0.0,0.0,0.0,1617.0,26.689426784946654,8.643582187295351,33.962033540684324,18093.0,14111.0,4730.0,15690.0,171.0,52795.0
2021,3,Jujuy,40524.0,38117.0,24325.0,5290.0,1.0,292.0,200.0,0.0,8.0,2401.0,25.980702520297545,14.240381868423986,55.6892647441935,23554.0,60758.0,19926.0,2952.0,3968.0,111158.0
2021,3,La Pampa,73069.0,8950.0,13380.0,928.0,0.0,8.0,0.0,0.0,0.0,4152.0,12.99161507240359,27.767891191051227,84.27996309653611,9015.0,57881.0,17817.0,14479.0,1295.0,100487.0
2021,3,La Rioja,11364.0,23670.0,38672.0,8069.0,138.0,247.0,0.0,0.0,0.0,0.0,38.86795185445044,20.565964530219404,77.26016061386845,11329.0,54744.0,9444.0,6613.0,30.0,82160.0
2021,3,Mendoza,164578.0,65996.0,20040.0,4703.0,15.0,533.0,24.0,0.0,0.0,50.0,13.365156173184467,12.710228113581037,45.54828468056102,91474.0,71247.0,70579.0,21811.0,828.0,255939.0
2021,3,Misiones,67087.0,28106.0,39070.0,14128.0,2.0,1852.0,1.0,3.0,0.0,8279.0,30.87871831426499,12.411772581325813,45.57065365808786,43230.0,89469.0,10969.0,7198.0,7662.0,158528.0
2021,3,Neuquén,66446.0,9702.0,36727.0,18257.0,11.0,3087.0,0.0,0.0,0.0,5579.0,38.34222315428742,20.74816202113861,69.70653344501615,29650.0,73794.0,16455.0,19270.0,640.0,139809.0
2021,3,Río Negro,73403.0,16989.0,22846.0,10375.0,2.0,961.0,0.0,0.0,0.0,20009.0,25.400065197148727,19.05925062746504,61.967213114754095,47934.0,44519.0,18725.0,15031.0,18376.0,144585.0
2021,3,Salta,111656.0,10524.0,47234.0,17787.0,0.0,2305.0,0.0,0.0,0.0,6327.0,31.209681857038827,13.55352602212216,55.964278059584196,49212.0,98318.0,36126.0,5724.0,6453.0,195833.0
2021,3,San Juan,60976.0,13585.0,164.0,107.0,10.0,0.0,0.0,0.0,0.0,4641.0,7.041300820394967,10.050236642022515,39.4554480019856,40072.0,12922.0,6670.0,11372.0,8447.0,79483.0
2021,3,San Luis,14017.0,74433.0,5.0,1.0,1.0,0.0,0.0,15.0,0.0,29392.0,21.69870707116376,22.857408818789526,79.87043349212911,8417.0,11884.0,27.0,68856.0,28680.0,117864.0
